,addresses,Lat,Lon
737,W 39th Street 5,40.75308014724939,-73.98541428246212
738,Broadway 96,40.708354060141446,-74.01137663499934
739,W 63rd Street 219,40.77380487581386,-73.98838090025838
740,W 99th Street 68,40.795931764607374,-73.96890112810019
741,W 135th Street 75,40.81309718394507,-73.93839905612438
743,E 110th Street 104,40.795021844750195,-73.9449172892798
744,W 61st Street 217,40.77256197703817,-73.98915264391904
745,4th Avenue 332,40.74170931701208,-73.98581870970116
746,Bowery Street 295,40.72576530481739,-73.99219851036861
747,Bleecker Street 147,40.728796542062426,-73.9992294217455
748,W 61st Street 249,40.77216250451335,-73.98812864410684
749,W 17th Street 136,40.73988592032427,-73.9964305051942
752,E 42nd Street 128,40.752179291191254,-73.97760622521352
754,Greenwich Avenue 128,40.73872820406797,-74.00182806750304
755,W 67th Street 100,40.77527537376759,-73.98413812104671
756,W 34th Street 122,40.7505320135424,-73.98934244908415
758,3rd Avenue 172,40.73533706774589,-73.98628895693425
759,W 21st Street 131,40.74234933339526,-73.9949741940526
760,W 116th Street 105,40.80319634909931,-73.95220298904859
762,Thames Street 25,40.70973620218678,-74.01259202266537
764,W 33rd Street 45,40.74848890134649,-73.98618300897262
765,C Avenue 147,40.72626624403096,-73.97788201208553
768,Greenwich Street 480,40.7246149425616,-74.00937047475503
769,Broad Street 54,40.706118285122706,-74.01133218323751
771,Broadway 35,40.70584204894913,-74.0137528947942
773,Broadway 135,40.709618558691375,-74.01060782001154
775,W 18th Street 213,40.741319577208245,-73.99803577355888
776,6th Avenue 799,40.75735855328087,-73.98265162349466
779,W 135th Street 34,40.81358508973532,-73.93982477566878
780,E 129th Street 102,40.80716715995486,-73.9362159728044
781,Beaver Street 19,40.70550953604924,-74.01236854262412
783,9th Avenue 738,40.76290288273409,-73.98935543374137
786,5th Avenue 524,40.754550350958176,-73.9805275264899
788,Hudson Street 669,40.74101929861891,-74.00531189115075
789,9th Avenue 22,40.74022263346676,-74.00603578596369
793,Broome Street 276,40.71905222657291,-73.99167499379035
794,Broome Street 331,40.71969771752018,-73.99401393805587
795,W 36th Street 41,40.750602749210536,-73.9852474353587
797,Wooster Street 202,40.72920548728251,-73.99714283089136
798,8th Avenue 348,40.748379435578975,-73.99637648428967
800,W 125th Street 365,40.81056805573302,-73.95188814888775
802,E 26th Street 109,40.74218396403094,-73.98460891440291
804,Greenwich Street 198,40.71336757816388,-74.01177851635308
806,Washington Street 201,40.71336596626764,-74.01245889460321
807,Greenwich Street 262,40.71602009379157,-74.01107566878117
808,William Street 199,40.71141514667064,-74.00503723324026
811,9th Avenue 441,40.753768683140734,-73.9962848623283
812,D Avenue 133,40.725307853969085,-73.97553772169984
813,W 24th Street 55,40.74278884276152,-73.98982505651341
814,W 25th Street 53,40.743545533726405,-73.9896593727431
816,3rd Avenue 195,40.7357378914713,-73.98570746782696
818,E 34th Street 342,40.744981864076856,-73.97589384166291
820,Whitehall Street 42,40.7020025438463,-74.0130671581959
821,W 24th Street 160,40.743849114390514,-73.99274705878489
822,6th Avenue 797,40.75742086906989,-73.98260278148754
823,10th Avenue 413,40.75471483362716,-73.99930629736065
825,Hudson Street 275,40.72619734239085,-74.00750326234485
826,8th Avenue 145,40.742425620472574,-74.00105324542471
829,E 59th Street 334,40.760656284590866,-73.96425886774621
830,Union Square E 42,40.73671823219419,-73.98926791690484
831,Beaver Street 37,40.705513938304236,-74.0111463710577
832,Fulton Street 4,40.70714870427409,-74.00355109530544
834,Lewis Street 183,40.72130165484252,-73.97690276011312
835,E 49th Street 24,40.75775948303055,-73.97716588084795
836,Bridge Street 8,40.70352939878481,-74.01359645707137
840,Peck Slip 40,40.708233274492535,-74.00131326577682
842,E 19th Street 42,40.73852347247329,-73.98951423681456
845,W 27th Street 60,40.74677082988225,-73.99384063420251
846,Front Street 120,40.70544184827751,-74.00671634939094
847,Broadway 1259,40.74827404870149,-73.988605862415
848,Broadway 1129,40.743498066904195,-73.98941933806495
849,Broadway 1365,40.75157842320506,-73.98740604819832
850,Park Row 33,40.71220777757826,-74.00658685031009
852,W 48th Street 221,40.75999763540659,-73.9844090040694
853,Nassau Street 49,40.7092402181898,-74.00904950880167
856,Beaver Street 45,40.70562538736249,-74.01001553588736
857,Maiden Lane 83,40.708273071175824,-74.00778660356782
858,Liberty Street 112,40.710554015515044,-74.0126397705875
859,7th Avenue 444,40.75174715163348,-73.9904775217107
861,Bowery Street 40,40.71639603446698,-73.99637454110835
862,E 45th Street 27,40.75540951196908,-73.97916188485006
863,9th Avenue 733,40.7631451171683,-73.98945816664116
865,W 58th Street 341,40.76757327109324,-73.98285326879903
867,W 135th Street 23,40.81381533130859,-73.94013311896698
868,Grand Street 500,40.715544547394494,-73.98334316199666
869,W 29th Street 216,40.748655330280194,-73.99448433390549
870,E 82nd Street 354,40.773544443287065,-73.9493082891967
871,8th Avenue 245,40.74524917454368,-73.99895022778496
872,2nd Avenue 2391,40.801206370513455,-73.9349315401395
873,W 40th Street 124,40.75465035552026,-73.98755168082715
874,W 35th Street 60,40.74960369406995,-73.98492563720286
876,W 126th Street 370,40.81112371351439,-73.95140673174261
877,Hudson Street 462,40.731515565828374,-74.00655974529504
880,Hanover Street 4,40.70643773462246,-74.00882560819689
882,W 22nd Street 302,40.74562903213507,-74.00121585257463
883,W 23rd Street 300,40.746296512547055,-74.00078231589661
884,Fulton Street 143,40.71129862808701,-74.00882070844133
885,Ann Street 24,40.71176044192794,-74.00855260287364
886,W 35th Street 405,40.755073936259784,-73.99787440463109
887,W 62nd Street 208,40.77325915350499,-73.98913294679001
888,Broadway 1162,40.74557045836301,-73.98877894419333
889,W 25th Street 108,40.74508418017179,-73.99367980503429
892,W 53rd Street 141,40.76224166428189,-73.979972113169
894,W 132nd Street 43,40.81166936720219,-73.94077910570466
895,3rd Avenue 551,40.7475854324314,-73.9770598726445
896,W 59th Street 326,40.7681599932708,-73.98237232795799
899,W 135th Street 50,40.813364121312766,-73.93929121767704
900,Bowery Street 277,40.7235417611539,-73.99295604482704
901,Broadway 679,40.72791572887037,-73.9951473007319
903,W 27th Street 12,40.74433512707473,-73.98805765200076
905,E 125th Street 56,40.805299075354405,-73.93966287352903
906,Maiden Lane 45,40.7096698022134,-74.00888641771043
908,E 42nd Street 14,40.75316639899354,-73.97997335082188
911,Duane Street 161,40.717282592938645,-74.00847677309969
912,E 41st Street 3,40.752440982947064,-73.98004468174307
913,W 40th Street 315,40.75670374321549,-73.9922937854317
914,4th Avenue 348,40.74226866173013,-73.98536873023713
916,Hudson Street 205,40.72403262093925,-74.0078500870692
918,W 27th Street 234,40.74723414372657,-73.99497146166168
920,6th Avenue 86,40.733907276343196,-73.9995594317321
923,Essex Street 76,40.71766552764755,-73.98898496383961
924,E 4th Street 87,40.72572509196515,-73.98721850498778
926,Maiden Lane 79,40.70812678546245,-74.00767384174323
927,A Avenue 102,40.72617969112407,-73.98373038241427
929,7th Avenue 345,40.74853067903972,-73.99257817468067
932,W 39th Street 110,40.754193107015496,-73.98844776343935
934,2nd Avenue 156,40.72967041158445,-73.98727367964702
936,W 40th Street 80,40.75429109386408,-73.98667535351481
938,Albany Street 2,40.70993679215883,-74.01376591233353
939,8th Avenue 977,40.767224712222436,-73.98284697805532
940,W 42nd Street 365,40.757367967419974,-73.98984473427564
941,Washington Street 724,40.73643825262254,-74.00821439139123
942,Delancey Street 64,40.719908486233884,-73.99101273627745
943,6th Avenue 197,40.73768957223826,-73.9971441752821
944,Rivington Street 62,40.72118869907612,-73.99030722388142
946,W 34th Street 322,40.752811932987875,-73.994918662179
947,7th Avenue 528,40.754046582346696,-73.98874774242788
948,W 55th Street 319,40.7660643925319,-73.9853267375097
949,Forsyth Street 118,40.719887262099576,-73.9922810626427
951,W 57th Street 58,40.76311328743,-73.97442439147083
952,5th Avenue 2214,40.812971851969564,-73.937694375901
953,9th Avenue 425,40.753010168295425,-73.99679525232432
954,2nd Avenue 169,40.73073024455935,-73.98681350299483
955,8th Avenue 724,40.759688214552355,-73.98803930649133
956,William Street 92,40.70826073452628,-74.00800091393064
957,6th Avenue 336,40.74129386931153,-73.99418513578227
958,E 45th Street 5,40.75504799845797,-73.9782200471812
960,Hudson Street 349,40.72842243688322,-74.00714517104339
962,Houston Street E 154,40.72347231666537,-73.98897364595501
963,Morris Street 5,40.706528465122005,-74.0138672591234
964,Reade Street 12,40.714093665875524,-74.0034539458567
965,W 45th Street 135,40.75744695603353,-73.98406713037413
966,Washington Street 36,40.70558246130758,-74.01564452290377
968,3rd Avenue 2129,40.79843449722833,-73.93967694508913
970,Cherry Street 33,40.70949839110091,-74.00064157306565
973,Broadway 1600,40.76051628806007,-73.98464375402256
974,Orchard Street 47,40.717349915411575,-73.99091169433137
975,W 34th Street 46,40.74909280175692,-73.98591470453734
976,Greenwich Street 185,40.71245711545217,-74.01195014253611
979,W 38th Street 108,40.75258479450985,-73.98635033872729
981,Broadway 1465,40.755402703491164,-73.98690471492125
982,Mulberry Street 174,40.72017206185512,-73.99704720760218
983,Bleecker Street 170,40.729488407724176,-74.00078157524287
984,Fulton Street 149,40.71109702808834,-74.00840310853812
986,Ann Street 20,40.71165910859394,-74.00839793615958
987,6th Avenue 454,40.74601493514523,-73.99078912287139
988,Nassau Street 75,40.71068816323456,-74.00764140754856
989,Broadway 441,40.72001407758141,-74.00175063098955
990,Union Square E 32,40.735806429327425,-73.9897631936868
991,Maiden Lane 40,40.70958129453767,-74.00894274351187
992,2nd Avenue 1555,40.774356090067364,-73.95482903970942
993,7th Avenue 276,40.74583242004719,-73.99482514567687
994,Park Street 51,40.714380712921496,-74.00064789831214
995,6th Avenue 810,40.75693281504171,-73.98271006138634
998,8th Avenue 939,40.76582777826162,-73.98383149982676
1001,E 12th Street 314,40.7310258672482,-73.98519447935355
1002,E 27th Street 118,40.742865442418,-73.98453769421766
1003,Mulberry Street 110,40.71806037851683,-73.99817073799359
1004,2nd Avenue 92,40.727602896450556,-73.98869913249172
1006,West Street 258,40.72325120059452,-74.01133333633842
1007,W 44th Street 159,40.75637612985589,-73.9834950800266
1008,E 11th Street 320,40.730525450882084,-73.98609180824539
1009,W 47th Street 110,40.75890862637783,-73.98397328216075
1010,Canal Street 279,40.71963282639529,-74.00127682916633
1012,Houston Street W 15,40.726080917885284,-73.99694680693047
1013,E 110th Street 16,40.79642411036186,-73.9483029896276
1015,Mulberry Street 170,40.72030947362015,-73.9969888545452
1016,Mac Dougal Street 94,40.73031274049462,-74.00052532155232
1017,Walker Street 28,40.7204000694264,-74.00510718499858
1018,Beach Street 12,40.72083300695515,-74.0063818785546
1020,6th Avenue 439,40.7453958748841,-73.9914942631739
1021,Rivington Street 40,40.72134839740984,-73.99081725776793
1022,Canal Street 211,40.71789391029263,-73.9989127829913
1023,Canal Street 165,40.716793585881,-73.99604131593335
1024,Greenwich Street 110,40.70956804976694,-74.01312582836088
1025,W 18th Street 26,40.73960070906821,-73.9938726871543
1026,W 3rd Street 9,40.728559591278774,-73.99502743514984
1027,3rd Avenue 234,40.73696068858721,-73.98507013229298
1031,6th Avenue 962,40.761935057809886,-73.97902264049253
1032,South Street 244,40.710488903336895,-73.991917764791
1033,Sheriff Street 69,40.717244474723444,-73.98172807207489
1034,Essex Street 150,40.72056839276695,-73.98747249007032
1035,Lexington Avenue 445,40.753209344492596,-73.97492504945514
1036,Hester Street 175,40.71808838648692,-73.99632583864921
1037,Chambers Street 124,40.71642682154119,-74.01009584725847
1039,Delancey Street 134,40.718712018141076,-73.98673972991816
1040,W 34th Street 263,40.75132519616353,-73.99100134853417
1041,1st Avenue 525,40.741896526995696,-73.97550073039125
1042,3rd Avenue 1140,40.76642632712994,-73.96351554013685
1043,6th Avenue 208,40.73725442766334,-73.99717498329693
1045,Orchard Street 119,40.72065361394222,-73.9892227074017
1046,W 29th Street 188,40.749021437809574,-73.9953369792264
1049,W 28th Street 32,40.746050530395,-73.99010516179523
1050,3rd Avenue 1457,40.77674762319288,-73.95548785601198
1051,Suffolk Street 68,40.71844234770221,-73.98668875609732
1052,W 19th Street 51,40.739858484637686,-73.9924597648217
1053,Lexington Avenue 369,40.750551181041864,-73.97693544608038
1054,Canal Street 477,40.72332978147483,-74.00636642264668
1055,8th Avenue 2303,40.825911675956334,-73.93989960355738
1057,W 3rd Street 47,40.72983525609977,-73.99768356362345
1058,E 12th Street 66,40.73343970808716,-73.99045917793921
1060,1st Avenue 74,40.72585830976651,-73.98689792473034
1061,W 21st Street 43,40.74108247837445,-73.9918612090019
1062,Lexington Avenue 515,40.75604009839522,-73.97290183927403
1064,7th Avenue 363,40.749225226376886,-73.99207889642443
1066,West Street 150,40.7152627242532,-74.01312569194988
1067,Rivington Street 112,40.720527241114695,-73.98830325234658
1068,W 42nd Street 415,40.75912635561506,-73.99420819391213
1069,E 4th Street 55,40.72693509179646,-73.98988263363869
1070,W 13th Street 441,40.74190292318217,-74.00950945386025
1071,Stanton Street 225,40.71976676512821,-73.98162280893696
1072,Houston Street E 165,40.723472378983246,-73.98926844100153
1073,Pearl Street 388,40.71042324944056,-74.00091019814651
1074,E 86th Street 206,40.778304131831845,-73.95277295417526
1076,Broadway 529,40.72476821717963,-73.99779063445256
1078,Willett Street 84,40.71938621527092,-73.98151554207764
1080,Delancey Street 128,40.71911760878395,-73.9881192318824
1083,Saint Marks Place 14,40.72940098592589,-73.98868800078209
1085,Mercer Street 134,40.72411126939251,-73.99933620278
1086,3rd Avenue 484,40.7448289903617,-73.97931472672315
1089,E 116th Street 3,40.800119980221254,-73.9448959128331
1090,West Street 373,40.732152889935044,-74.01027944870418
1091,E 71st Street 439,40.76561850062857,-73.95255299731261
1092,South Street 200,40.709711463820106,-73.99693340746465
1093,William Street 177,40.7103325393828,-74.00609376528871
1094,Greenwich Street 323,40.717400046581105,-74.01056942121969
1095,E 37th Street 16,40.750443398446954,-73.98298255635243
1100,Lexington Avenue 1232,40.77805480309671,-73.95683498335268
1102,2nd Avenue 1953,40.787039844269295,-73.94523687578136
1103,Greenwich Street 184,40.71251521785171,-74.01205185751455
1104,W 65th Street 123,40.773031704779115,-73.9825211296303
1106,2nd Avenue 1612,40.77622988282809,-73.95292277691978
1107,W 115th Street 79,40.80162491730115,-73.95066974289831
1108,Columbia Street 77,40.719132644709674,-73.97969580480877
1109,A Avenue 1508,40.77191576432226,-73.950309381825
1110,2nd Avenue 213,40.73150885464938,-73.98615105703388
1112,Saint Marks Place 111,40.72766175342382,-73.98444586837597
1113,Maiden Lane 44,40.70961639131201,-74.00897990482915
1114,7th Avenue 234,40.74461958605277,-73.9957341527053
1116,E 10th Street 89,40.73166014257118,-73.98984213547472
1117,1st Avenue 400,40.73752262997515,-73.9783921408201
1118,Bond Street 28,40.72716868557928,-73.99391620558809
1120,W 125th Street 53,40.807102408014615,-73.94371614139074
1121,Delancey Street 30,40.720419821241634,-73.99268837538494
1122,E 109th Street 137,40.79493818051521,-73.94635078107821
1123,C Avenue 20,40.721863578059676,-73.98083598042872
1124,Houston Street E 41,40.725078615865776,-73.99418331538303
1125,8th Avenue 740,40.75928288121613,-73.98834864046465
1126,6th Avenue 508,40.747836129214356,-73.98944339770874
1127,Bleecker Street 151,40.72869139920594,-73.99903742179993
1129,W 36th Street 164,40.751695760187964,-73.98813922832669
1131,2nd Avenue 145,40.73022128062857,-73.9871263211968
1133,1st Avenue 18,40.72413402262562,-73.98822648381453
1135,E 11th Street 85,40.73389128238308,-73.99325166500597
1136,W 17th Street 120,40.740072102143735,-73.99689854567474
1137,1st Avenue 838,40.75177346535636,-73.96788900798785
1138,9th Avenue 612,40.759367712112265,-73.99196061292355
1139,E 10th Street 40,40.73233661793717,-73.99166602400952
