,Unnamed: 0.1,Unnamed: 0.1.1,ID,YR,DIR,PG,TYPE,NAME,ADDY,BOROUGH,CITY,STATE,HOUSENO,STNAME,STNAME.1,STNAME.2,ST_PREFIX,ST_SUFFIX,AdrMod,STNAME.3,STNAME.4,last_name,census_match_full,census_match_1,census_match_1p,first_name,census_match_full_2,census_match_2,census_match_2p,addresses,Coordinates,Lat,Lon
1614,127,8627,3411,1910,Trow,826.0,Chinese Restaurant,Yok Chin,100 W 63 St.  ,Manhattan,New York,New York,100,W,63,St.,,,100 W 63 St.  ,,,Yok,,,,Chin,"Counter({'China': 0.99, 'New York': 0.67})",China,0.99,W 63 St. 100,"(nan, nan)",,
1615,128,8628,3412,1910,Trow,826.0,Restaurant,Young Charles,60 W 134 St.  ,Manhattan,New York,New York,60,W,134,St.,,,60 W 134 St.  ,,,Young,"Counter({'New York': 0.33, 'Missouri': 0.32, 'Georgia': 0.3, 'Switzerland': 0.29, 'South Carolina': 0.27, 'West Indies': 0.19, 'France': 0.19, 'Ireland': 0.18, 'Virginia': 0.18, 'California': 0.17, 'Germany': 0.15, 'US': 0.15, 'Wales': 0.15, 'Louisiana': 0.14, 'Maine': 0.13, 'Pennsylvania': 0.12, 'Russia': 0.11, 'Austria': 0.11, 'England': 0.1, 'Canada': 0.1, 'Scotland': 0.09, 'Maryland': 0.09, 'New Jersey': 0.09, nan: 0.09, 'Tennessee': 0.09, 'Massachusetts': 0.08, 'Rhode Island': 0.08, 'Newfoundland': 0.08, 'China': 0.07, 'North Carolina': 0.07, 'Connecticut': 0.05, 'Michigan': 0.05, 'Holland': 0.04, 'Italy': 0.04, 'Ohio': 0.04, 'DC': 0.04, 'Wisconsin': 0.04, 'West Virginia': 0.03, 'Hungary': 0.03, 'Illinois': 0.03, 'Mississippi': 0.02, 'Florida': 0.02, 'Sweden': 0.01, 'Vermont': 0.01, 'Bermuda': 0.0})",New York,0.33,Charles,,,,W 134 St. 60,"(nan, nan)",,
1616,138,8638,3422,1910,Trow,826.0,Restaurant,Zerilli Raphael A.,32 Little W 12 St. ,Manhattan,New York,New York,32,Little,W,12,,,32 Little W 12 St. ,St.,,Zerilli,Counter({'Italy': 1.0}),Italy,1.0,Raphael,,,,Little W 12 32,"(nan, nan)",,
1617,156,8656,3440,1910,Trow,826.0,Restaurant,Zuckerman Eigle,436 E Houston St.  ,Manhattan,New York,New York,436,E,Houston,St.,,,436 E Houston St.  ,,,Zuckerman,"Counter({'Hungary': 0.83, 'Russia': 0.79, 'Romania': 0.6, 'Austria': 0.45, 'Germany': 0.29, 'Pennsylvania': 0.23, 'England': 0.2, 'New York': 0.14})",Hungary,0.83,Eigle,,,,E Houston St. 436,"(nan, nan)",,
1618,158,8658,3442,1910,Trow,826.0,Restaurant,Zuckerman Simon,200 E Houston St.  ,Manhattan,New York,New York,200,E,Houston,St.,,,200 E Houston St.  ,,,Zuckerman,"Counter({'Hungary': 0.83, 'Russia': 0.79, 'Romania': 0.6, 'Austria': 0.45, 'Germany': 0.29, 'Pennsylvania': 0.23, 'England': 0.2, 'New York': 0.14})",Hungary,0.83,Simon,,,,E Houston St. 200,"(nan, nan)",,
1619,160,8660,3444,1910,Trow,826.0,Restaurant,Zulian Catharine,217 E 29 St.  ,Manhattan,New York,New York,217,E,29,St.,,,217 E 29 St.  ,,,Zulian,,,,Catharine,Counter({'Italy': 1.0}),Italy,1.0,E 29 St. 217,"(nan, nan)",,
1620,163,8663,3447,1910,Trow,826.0,Restaurant,Zwetschkenbaum Samuel,167 W 25 St.  ,Manhattan,New York,New York,167,W,25,St.,,,167 W 25 St.  ,,,Zwetschkenbaum,,,,Samuel,"Counter({'Austria': 0.72, 'Bohemia': 0.45, 'Other': 0.39, 'Russia': 0.3, 'India': 0.3, 'England': 0.29, 'Virginia': 0.25, 'Connecticut': 0.24, 'Tennessee': 0.2, 'West Virginia': 0.1, 'Romania': 0.09, 'Germany': 0.07, 'New York': 0.05, 'Poland': 0.02})",Austria,0.72,W 25 St. 167,"(nan, nan)",,
1621,164,8664,3448,1910,Trow,826.0,Restaurant,Zyblewski Thomas,436 E 9 St.  ,Manhattan,New York,New York,436,E,9,St.,,,436 E 9 St.  ,,,Zyblewski,Counter({'Russia': 1.0}),Russia,1.0,Thomas,,,,E 9 St. 436,"(nan, nan)",,
1622,7,9007,2791,1910,Trow,826.0,Restaurant,Schulz & Hartman,137 E 24 St.  ,Manhattan,New York,New York,137,E,24,St.,,,137 E 24 St.  ,,,Schulz,"Counter({'Russia': 0.62, 'Germany': 0.61, 'Ireland': 0.59, 'New Jersey': 0.42, 'Hungary': 0.29, 'Austria': 0.22, 'New York': 0.13, 'California': 0.12, 'England': 0.07, 'Switzerland': 0.06})",Russia,0.62,&,,,,E 24 St. 137,"(nan, nan)",,
1623,10,9010,2794,1910,Trow,826.0,Restaurant,Schumann Charles,503 W 37 St.  ,Manhattan,New York,New York,503,W,37,St.,,,503 W 37 St.  ,,,Schumann,"Counter({'Germany': 0.99, 'Other': 0.22, 'New York': 0.18})",Germany,0.99,Charles,,,,W 37 St. 503,"(nan, nan)",,
1624,21,9021,2805,1910,Trow,826.0,Restaurant,Schwartz Ghedale,160 E Houston  St.  ,Manhattan,New York,New York,160,E,Houston ,St.,,,160 E Houston  St.  ,,,Schwartz,"Counter({'Russia': 0.96, 'Turkey': 0.72, 'Austria': 0.33, 'Poland': 0.26, 'Romania': 0.23, 'Hungary': 0.21, 'Switzerland': 0.21, 'Minnesota': 0.19, 'Ireland': 0.18, 'England': 0.16, 'France': 0.16, 'Canada': 0.16, 'Ohio': 0.15, 'Connecticut': 0.14, 'Other': 0.13, 'Italy': 0.11, 'Denmark': 0.08, 'Pennsylvania': 0.05, 'Germany': 0.03, 'Wales': 0.03, 'New York': 0.02, 'Spain': 0.0, 'Scotland': 0.0})",Russia,0.96,Ghedale,,,,E Houston  St. 160,"(nan, nan)",,
1625,28,9028,2812,1910,Trow,826.0,Restaurant,Schwartz Max II,63 E 125 St.  ,Manhattan,New York,New York,63,E,125,St.,,,63 E 125 St.  ,,,Schwartz,"Counter({'Russia': 0.96, 'Turkey': 0.72, 'Austria': 0.33, 'Poland': 0.26, 'Romania': 0.23, 'Hungary': 0.21, 'Switzerland': 0.21, 'Minnesota': 0.19, 'Ireland': 0.18, 'England': 0.16, 'France': 0.16, 'Canada': 0.16, 'Ohio': 0.15, 'Connecticut': 0.14, 'Other': 0.13, 'Italy': 0.11, 'Denmark': 0.08, 'Pennsylvania': 0.05, 'Germany': 0.03, 'Wales': 0.03, 'New York': 0.02, 'Spain': 0.0, 'Scotland': 0.0})",Russia,0.96,Max,,,,E 125 St. 63,"(nan, nan)",,
1626,34,9034,2818,1910,Trow,826.0,Restaurant,Schwartz Samuel III,344 E 86 St.  ,Manhattan,New York,New York,344,E,86,St.,,,344 E 86 St.  ,,,Schwartz,"Counter({'Russia': 0.96, 'Turkey': 0.72, 'Austria': 0.33, 'Poland': 0.26, 'Romania': 0.23, 'Hungary': 0.21, 'Switzerland': 0.21, 'Minnesota': 0.19, 'Ireland': 0.18, 'England': 0.16, 'France': 0.16, 'Canada': 0.16, 'Ohio': 0.15, 'Connecticut': 0.14, 'Other': 0.13, 'Italy': 0.11, 'Denmark': 0.08, 'Pennsylvania': 0.05, 'Germany': 0.03, 'Wales': 0.03, 'New York': 0.02, 'Spain': 0.0, 'Scotland': 0.0})",Russia,0.96,Samuel,,,,E 86 St. 344,"(nan, nan)",,
1627,39,9039,2823,1910,Trow,826.0,Restaurant,Schwarz Herman,22 E 13 St.  ,Manhattan,New York,New York,22,E,13,St.,,,22 E 13 St.  ,,,Schwarz,"Counter({'New York': 0.78, 'Germany': 0.69, 'Hungary': 0.36, 'Austria': 0.33, 'Russia': 0.28, 'Wisconsin': 0.24, 'Bohemia': 0.19, 'Romania': 0.15, 'Switzerland': 0.12, 'Ireland': 0.12, 'Wales': 0.09, 'Prussia': 0.08})",New York,0.78,Herman,,,,E 13 St. 22,"(nan, nan)",,
1628,41,9041,2825,1910,Trow,826.0,Restaurant,Schwebel Abraham,191 E Houston St.  ,Manhattan,New York,New York,191,E,Houston,St.,,,191 E Houston St.  ,,,Schwebel,Counter({'Austria': 1.0}),Austria,1.0,Abraham,,,,E Houston St. 191,"(nan, nan)",,
1629,43,9043,2827,1910,Trow,826.0,Restaurant,Scudder Louise,27 W 133 St.  ,Manhattan,New York,New York,27,W,133,St.,,,27 W 133 St.  ,,,Scudder,"Counter({'Ohio': 0.67, 'New Jersey': 0.61, 'Massachusetts': 0.29, 'Illinois': 0.23, 'Austria': 0.2, 'New York': 0.18})",Ohio,0.67,Louise,,,,W 133 St. 27,"(nan, nan)",,
1630,45,9045,2829,1910,Trow,826.0,Restaurant,Seckel Balwin J.,437 W 14 St.  ,Manhattan,New York,New York,437,W,14,St.,,,437 W 14 St.  ,,,Seckel,,,,Balwin,"Counter({'New Jersey': 0.94, 'New York': 0.4})",New Jersey,0.94,W 14 St. 437,"(nan, nan)",,
1631,47,9047,2831,1910,Trow,826.0,Restaurant,Sedransk M. & Son,59 W Houston St.  ,Manhattan,New York,New York,59,W,Houston,St.,,,59 W Houston St.  ,,,Sedransk,,,,M.,,,,W Houston St. 59,"(nan, nan)",,
1632,48,9048,2832,1910,Trow,826.0,Restaurant,Seelig Adolph,66 E 13 St.  ,Manhattan,New York,New York,66,E,13,St.,,,66 E 13 St.  ,,,Seelig,"Counter({'England': 0.73, 'Germany': 0.65, 'Russia': 0.55, 'New York': 0.27})",England,0.73,Adolph,,,,E 13 St. 66,"(nan, nan)",,
1633,50,9050,2834,1910,Trow,826.0,Restaurant,Seiden Lois,54 W 35 St.  ,Manhattan,New York,New York,54,W,35,St.,,,54 W 35 St.  ,,,Seiden,"Counter({'Austria': 0.73, 'Russia': 0.64, 'Germany': 0.44, 'Virginia': 0.36, 'Hungary': 0.31, 'Boston': 0.26, 'Massachusetts': 0.25, 'Philadelphia': 0.16})",Austria,0.73,Lois,,,,W 35 St. 54,"(nan, nan)",,
1634,54,9054,2838,1910,Trow,826.0,Restaurant,Seifter A.,17 E 113 St.  ,Manhattan,New York,New York,17,E,113,St.,,,17 E 113 St.  ,,,Seifter,,,,A.,,,,E 113 St. 17,"(nan, nan)",,
1635,57,9057,2841,1910,Trow,826.0,Restaurant,Sekyrsky William,378 W 12 St.  ,Manhattan,New York,New York,378,W,12,St.,,,378 W 12 St.  ,,,Sekyrsky,,,,William,"Counter({'New York': 0.28, 'Switzerland': 0.26, 'South Carolina': 0.23, 'Texas': 0.21, 'Michigan': 0.21, 'Virginia': 0.2, 'Kentucky': 0.2, 'West Virginia': 0.18, 'Georgia': 0.17, 'Alabama': 0.17, nan: 0.15, 'Germany': 0.13, 'Maryland': 0.13, 'Florida': 0.13, 'New Jersey': 0.13, 'England': 0.12, 'Ireland': 0.11, 'US': 0.11, 'Pennsylvania': 0.1, 'Scotland': 0.09, 'Denmark': 0.09, 'West Indies': 0.08, 'Massachusetts': 0.08, 'Wales': 0.07, 'Connecticut': 0.07, 'Canada': 0.06, 'Turkey': 0.06, 'DC': 0.06, 'Russia': 0.05, 'North Carolina': 0.05, 'Italy': 0.04, 'Sweden': 0.04, 'Austria': 0.04, 'Hungary': 0.04, 'Other': 0.04, 'Finland': 0.04, 'Ohio': 0.03, 'Delaware': 0.03, 'Belgium': 0.01, 'Barbados': 0.01})",New York,0.28,W 12 St. 378,"(nan, nan)",,
1636,58,9058,2842,1910,Trow,826.0,Restaurant,Seligman Abraham,50 W 15 St.  ,Manhattan,New York,New York,50,W,15,St.,,,50 W 15 St.  ,,,Seligman,"Counter({'Russia': 0.66, 'Germany': 0.59, 'Poland': 0.53, 'New York': 0.52, 'Austria': 0.47, 'Massachusetts': 0.24, 'Maryland': 0.12, 'Hungary': 0.11, 'Kentucky': 0.11, 'England': 0.05})",Russia,0.66,Abraham,,,,W 15 St. 50,"(nan, nan)",,
1637,59,9059,2843,1910,Trow,826.0,Restaurant,Selimsky John,53 W 8 St.  ,Manhattan,New York,New York,53,W,8,St.,,,53 W 8 St.  ,,,Selimsky,,,,John,"Counter({'New York': 0.54, 'England': 0.33, 'Germany': 0.3, 'Other': 0.25, 'Hungary': 0.23, 'Italy': 0.22, 'Maryland': 0.22, 'Canada': 0.21, 'France': 0.21, 'Austria': 0.19, 'West Indies': 0.17, 'Greece': 0.12, 'Ireland': 0.11, 'Russia': 0.11, 'Virginia': 0.11, 'North Carolina': 0.1, 'Sweden': 0.08, 'Turkey': 0.06, 'Finland': 0.05, nan: 0.04, 'China': 0.02})",New York,0.54,W 8 St. 53,"(nan, nan)",,
1638,75,9075,2859,1910,Trow,826.0,Restaurant,Sharlot Libe,15 W Houston St.  ,Manhattan,New York,New York,15,W,Houston,St.,,,15 W Houston St.  ,,,Sharlot,Counter({'Russia': 1.0}),Russia,1.0,Libe,,,,W Houston St. 15,"(nan, nan)",,
1639,81,9081,2865,1910,Trow,826.0,Restaurant,Sheppard Edward,134 W 53 St.  ,Manhattan,New York,New York,134,W,53,St.,,,134 W 53 St.  ,,,Sheppard,"Counter({'Ireland': 0.46, 'New York': 0.43, 'Canada': 0.36, 'North Carolina': 0.3, 'Pennsylvania': 0.28, 'Germany': 0.26, 'California': 0.26, 'England': 0.17, 'West Indies': 0.17, 'New Jersey': 0.14, 'Virginia': 0.13, 'Maryland': 0.08, 'Norway': 0.08, 'Tennessee': 0.04})",Ireland,0.46,Edward,,,,W 53 St. 134,"(nan, nan)",,
1640,92,9092,2876,1910,Trow,826.0,Restaurant,Sica Michael,311 E 114 St.  ,Manhattan,New York,New York,311,E,114,St.,,,311 E 114 St.  ,,,Sica,"Counter({'Italy': 0.92, 'Germany': 0.84, 'Hungary': 0.22})",Italy,0.92,Michael,,,,E 114 St. 311,"(nan, nan)",,
1641,102,9102,2886,1910,Trow,826.0,Restaurant,Siegel & Borchardt,62 E 8 St.  ,Manhattan,New York,New York,62,E,8,St.,,,62 E 8 St.  ,,,Siegel,"Counter({'Hungary': 0.85, 'Austria': 0.7, 'Russia': 0.67, 'Romania': 0.56, 'Germany': 0.44, 'Pennsylvania': 0.34, 'New York': 0.26, 'Virginia': 0.23, 'Ireland': 0.15, 'Poland': 0.04, 'Other': 0.0})",Hungary,0.85,&,,,,E 8 St. 62,"(nan, nan)",,
1642,104,9104,2888,1910,Trow,826.0,Restaurant,Sign of Seven (firm name),7 E 41 St.  ,Manhattan,New York,New York,7,E,41,St.,,,7 E 41 St.  ,,,Sign,,,,of,,,,E 41 St. 7,"(nan, nan)",,
1643,114,9114,2898,1910,Trow,826.0,Restaurant,Simmons William,302 W 37 St.  ,Manhattan,New York,New York,302,W,37,St.,,,302 W 37 St.  ,,,Simmons,"Counter({'Georgia': 0.55, 'South Carolina': 0.32, 'Virginia': 0.31, 'Florida': 0.31, 'England': 0.29, 'Russia': 0.28, 'France': 0.27, 'Ireland': 0.26, 'New York': 0.21, 'Maryland': 0.2, 'Michigan': 0.17, 'Mississippi': 0.12, 'US': 0.11, 'West Indies': 0.1, 'Germany': 0.09, 'Other': 0.09, 'Canada': 0.07, 'Tennessee': 0.07, 'Massachusetts': 0.06, 'Connecticut': 0.04, 'Kansas': 0.04, 'Pennsylvania': 0.04, 'Austria': 0.02, 'Scotland': 0.02, 'Bermuda': 0.02, 'New Jersey': 0.01, 'Italy': 0.01, 'Norway': 0.01, 'Sweden': 0.01})",Georgia,0.55,William,,,,W 37 St. 302,"(nan, nan)",,
1644,116,9116,2900,1910,Trow,826.0,Restaurant,Simonet Gaston,22 W 60 St.  ,Manhattan,New York,New York,22,W,60,St.,,,22 W 60 St.  ,,,Simonet,Counter({'Austria': 1.0}),Austria,1.0,Gaston,,,,W 60 St. 22,"(nan, nan)",,
1645,117,9117,2901,1910,Trow,826.0,Restaurant,Simonet Virginia,63 Washn Sq S  ,Manhattan,New York,New York,63,Washn,Sq,S,,,63 Washn Sq S  ,,,Simonet,Counter({'Austria': 1.0}),Austria,1.0,Virginia,,,,Washn Sq S 63,"(nan, nan)",,
1646,120,9120,2904,1910,Trow,826.0,Chinese Restaurant,Sing Charles Low,165 W 34 St.  ,Manhattan,New York,New York,165,W,34,St.,,,165 W 34 St.  ,,,Sing,Counter({'China': 1.0}),China,1.0,Charles,,,,W 34 St. 165,"(nan, nan)",,
1647,121,9121,2905,1910,Trow,826.0,Restaurant,Singer Isidor,47 E 8 St.  ,Manhattan,New York,New York,47,E,8,St.,,,47 E 8 St.  ,,,Singer,"Counter({'New York': 0.8, 'Russia': 0.71, 'Germany': 0.58, 'Hungary': 0.53, 'Poland': 0.35, 'Austria': 0.33, 'Ireland': 0.32, 'Other': 0.18, 'Romania': 0.12, 'England': 0.07, 'Italy': 0.01})",New York,0.8,Isidor,,,,E 8 St. 47,"(nan, nan)",,
1648,122,9122,2906,1910,Trow,826.0,Restaurant,Sinsheimer Solomon,51 E 9 St.  ,Manhattan,New York,New York,51,E,9,St.,,,51 E 9 St.  ,,,Sinsheimer,"Counter({'Germany': 0.81, 'Romania': 0.52, 'Ireland': 0.43})",Germany,0.81,Solomon,,,,E 9 St. 51,"(nan, nan)",,
1649,404,9404,3188,1910,Trow,826.0,Restaurant,Voelker & Co,51 E 9 St.  ,Manhattan,New York,New York,51,E,9,St.,,,51 E 9 St.  ,,,Voelker,"Counter({'Germany': 0.9, 'Massachusetts': 0.45, 'Virginia': 0.34})",Germany,0.9,&,,,,E 9 St. 51,"(nan, nan)",,
1650,123,9123,2907,1910,Trow,826.0,Restaurant,Sirota Alexander,157 W 24 St.  ,Manhattan,New York,New York,157,W,24,St.,,,157 W 24 St.  ,,,Sirota,Counter({'Russia': 1.0}),Russia,1.0,Alexander,,,,W 24 St. 157,"(nan, nan)",,
1651,124,9124,2908,1910,Trow,826.0,Restaurant,Sisselman David,26 E 4 St.  ,Manhattan,New York,New York,26,E,4,St.,,,26 E 4 St.  ,,,Sisselman,Counter({'Russia': 1.0}),Russia,1.0,David,,,,E 4 St. 26,"(nan, nan)",,
1652,126,9126,2910,1910,Trow,826.0,Restaurant,Skirusky Paul,526 E 12 St.  ,Manhattan,New York,New York,526,E,12,St.,,,526 E 12 St.  ,,,Skirusky,,,,Paul,"Counter({'Italy': 0.48, 'Germany': 0.34, 'Hungary': 0.31, 'Ireland': 0.31, 'Bohemia': 0.29, 'New Jersey': 0.27, 'Pennsylvania': 0.27, 'Russia': 0.26, 'Virginia': 0.24, 'Wisconsin': 0.2, 'Austria': 0.19, 'Missouri': 0.17, 'Armenia': 0.15, 'France': 0.15, 'Ohio': 0.12, 'New York': 0.1, 'Scotland': 0.07, 'China': 0.06, 'England': 0.05, 'Puerto Rico': 0.05, 'Canada': 0.03, 'Maine': 0.01})",Italy,0.48,E 12 St. 526,"(nan, nan)",,
1653,132,9132,2916,1910,Trow,826.0,Restaurant,Slutzkin Solomon,31 E 9 St.  ,Manhattan,New York,New York,31,E,9,St.,,,31 E 9 St.  ,,,Slutzkin,,,,Solomon,"Counter({'Austria': 0.83, 'England': 0.66, 'Romania': 0.61, 'Russia': 0.48, 'Pennsylvania': 0.38, 'Ohio': 0.29, 'South Carolina': 0.2, 'Hungary': 0.16, 'Illinois': 0.16, 'Asia': 0.11, 'Germany': 0.09, 'New York': 0.07, 'Turkey': 0.05, 'Alabama': 0.05, 'Scotland': 0.05, 'North Carolina': 0.05, 'Italy': 0.02, 'Africa': 0.01, 'France': 0.01, 'Syria': 0.0, 'Other': 0.0})",Austria,0.83,E 9 St. 31,"(nan, nan)",,
1654,133,9133,2917,1910,Trow,826.0,Restaurant,Smid Louis,357 E 71 St.  ,Manhattan,New York,New York,357,E,71,St.,,,357 E 71 St.  ,,,Smid,"Counter({'Austria': 0.91, 'Bohemia': 0.62})",Austria,0.91,Louis,,,,E 71 St. 357,"(nan, nan)",,
1655,134,9134,2918,1910,Trow,826.0,Restaurant,Smith Charles K. ,502 E Tremont Ave  ,Manhattan,New York,New York,502,E,Tremont,Ave,,,502 E Tremont Ave  ,,,Smith,"Counter({'Russia': 0.38, 'New York': 0.32, 'Connecticut': 0.31, 'California': 0.3, 'Germany': 0.27, 'Georgia': 0.23, 'Ireland': 0.22, 'Other': 0.22, 'Mississippi': 0.22, 'Tennessee': 0.21, 'Michigan': 0.19, 'Austria': 0.16, 'Pennsylvania': 0.16, 'Kentucky': 0.16, 'New Hampshire': 0.16, 'South Dakota': 0.16, 'Maryland': 0.14, 'At Sea': 0.14, 'West Indies': 0.13, 'Indiana': 0.13, 'Missouri': 0.13, 'Montana': 0.13, 'New Jersey': 0.12, 'Scotland': 0.12, 'North Carolina': 0.12, 'England': 0.11, 'South Carolina': 0.09, 'India': 0.09, 'Cuba': 0.08, 'Colorado': 0.08, 'Massachusetts': 0.07, 'Ohio': 0.07, 'Romania': 0.07, 'Mexico': 0.07, 'Canada': 0.06, 'Philadelphia': 0.06, 'Belgium': 0.06, nan: 0.05, 'Washington': 0.05, 'Wisconsin': 0.05, 'Virginia': 0.04, 'US': 0.04, 'France': 0.04, 'Italy': 0.04, 'Poland': 0.04, 'Denmark': 0.04, 'Alabama': 0.04, 'Brazil': 0.04, 'DC': 0.03, 'Switzerland': 0.03, 'Greece': 0.03, 'Spain': 0.03, 'Hungary': 0.02, 'Sweden': 0.02, 'Illinois': 0.02, 'Rhode Island': 0.02, 'Delaware': 0.02, 'Louisiana': 0.02, 'Wales': 0.02, 'Maine': 0.01, 'Vermont': 0.01, 'Florida': 0.01, 'Norway': 0.01, 'Central America': 0.01, 'Texas': 0.01, 'Turkey': 0.01, 'Holland': 0.01, 'Africa': 0.01, 'Ata': 0.01, 'West Virginia': 0.0, 'Finland': 0.0, 'Iowa': 0.0})",Russia,0.38,Charles,,,,E Tremont Ave 502,"(nan, nan)",,
1656,135,9135,2919,1910,Trow,826.0,Restaurant,Smith John,132 W 20 St.  ,Manhattan,New York,New York,132,W,20,St.,,,132 W 20 St.  ,,,Smith,"Counter({'Russia': 0.38, 'New York': 0.32, 'Connecticut': 0.31, 'California': 0.3, 'Germany': 0.27, 'Georgia': 0.23, 'Ireland': 0.22, 'Other': 0.22, 'Mississippi': 0.22, 'Tennessee': 0.21, 'Michigan': 0.19, 'Austria': 0.16, 'Pennsylvania': 0.16, 'Kentucky': 0.16, 'New Hampshire': 0.16, 'South Dakota': 0.16, 'Maryland': 0.14, 'At Sea': 0.14, 'West Indies': 0.13, 'Indiana': 0.13, 'Missouri': 0.13, 'Montana': 0.13, 'New Jersey': 0.12, 'Scotland': 0.12, 'North Carolina': 0.12, 'England': 0.11, 'South Carolina': 0.09, 'India': 0.09, 'Cuba': 0.08, 'Colorado': 0.08, 'Massachusetts': 0.07, 'Ohio': 0.07, 'Romania': 0.07, 'Mexico': 0.07, 'Canada': 0.06, 'Philadelphia': 0.06, 'Belgium': 0.06, nan: 0.05, 'Washington': 0.05, 'Wisconsin': 0.05, 'Virginia': 0.04, 'US': 0.04, 'France': 0.04, 'Italy': 0.04, 'Poland': 0.04, 'Denmark': 0.04, 'Alabama': 0.04, 'Brazil': 0.04, 'DC': 0.03, 'Switzerland': 0.03, 'Greece': 0.03, 'Spain': 0.03, 'Hungary': 0.02, 'Sweden': 0.02, 'Illinois': 0.02, 'Rhode Island': 0.02, 'Delaware': 0.02, 'Louisiana': 0.02, 'Wales': 0.02, 'Maine': 0.01, 'Vermont': 0.01, 'Florida': 0.01, 'Norway': 0.01, 'Central America': 0.01, 'Texas': 0.01, 'Turkey': 0.01, 'Holland': 0.01, 'Africa': 0.01, 'Ata': 0.01, 'West Virginia': 0.0, 'Finland': 0.0, 'Iowa': 0.0})",Russia,0.38,John,,,,W 20 St. 132,"(nan, nan)",,
1657,136,9136,2920,1910,Trow,826.0,Restaurant,Smith John W.,322 W 41 St.  ,Manhattan,New York,New York,322,W,41,St.,,,322 W 41 St.  ,,,Smith,"Counter({'Russia': 0.38, 'New York': 0.32, 'Connecticut': 0.31, 'California': 0.3, 'Germany': 0.27, 'Georgia': 0.23, 'Ireland': 0.22, 'Other': 0.22, 'Mississippi': 0.22, 'Tennessee': 0.21, 'Michigan': 0.19, 'Austria': 0.16, 'Pennsylvania': 0.16, 'Kentucky': 0.16, 'New Hampshire': 0.16, 'South Dakota': 0.16, 'Maryland': 0.14, 'At Sea': 0.14, 'West Indies': 0.13, 'Indiana': 0.13, 'Missouri': 0.13, 'Montana': 0.13, 'New Jersey': 0.12, 'Scotland': 0.12, 'North Carolina': 0.12, 'England': 0.11, 'South Carolina': 0.09, 'India': 0.09, 'Cuba': 0.08, 'Colorado': 0.08, 'Massachusetts': 0.07, 'Ohio': 0.07, 'Romania': 0.07, 'Mexico': 0.07, 'Canada': 0.06, 'Philadelphia': 0.06, 'Belgium': 0.06, nan: 0.05, 'Washington': 0.05, 'Wisconsin': 0.05, 'Virginia': 0.04, 'US': 0.04, 'France': 0.04, 'Italy': 0.04, 'Poland': 0.04, 'Denmark': 0.04, 'Alabama': 0.04, 'Brazil': 0.04, 'DC': 0.03, 'Switzerland': 0.03, 'Greece': 0.03, 'Spain': 0.03, 'Hungary': 0.02, 'Sweden': 0.02, 'Illinois': 0.02, 'Rhode Island': 0.02, 'Delaware': 0.02, 'Louisiana': 0.02, 'Wales': 0.02, 'Maine': 0.01, 'Vermont': 0.01, 'Florida': 0.01, 'Norway': 0.01, 'Central America': 0.01, 'Texas': 0.01, 'Turkey': 0.01, 'Holland': 0.01, 'Africa': 0.01, 'Ata': 0.01, 'West Virginia': 0.0, 'Finland': 0.0, 'Iowa': 0.0})",Russia,0.38,John,,,,W 41 St. 322,"(nan, nan)",,
1658,144,9144,2928,1910,Trow,826.0,Restaurant,Smul Joseph,165 E Houston St.  ,Manhattan,New York,New York,165,E,Houston,St.,,,165 E Houston St.  ,,,Smul,,,,Joseph,"Counter({'Russia': 0.61, 'Portugal': 0.57, 'Romania': 0.43, 'West Indies': 0.39, 'Italy': 0.32, 'Kentucky': 0.3, 'France': 0.25, 'England': 0.23, 'Illinois': 0.2, 'Hungary': 0.18, 'Ohio': 0.16, 'New York': 0.14, 'Austria': 0.1, 'Germany': 0.07, 'Turkey': 0.05, 'Virginia': 0.05, 'Spain': 0.03, 'North Carolina': 0.03, 'Palestine': 0.03, 'Syria': 0.02, 'Ireland': 0.02, 'Poland': 0.02, 'Serbia': 0.0})",Russia,0.61,E Houston St. 165,"(nan, nan)",,
1659,149,9149,2933,1910,Trow,826.0,Restaurant,Soldani & Co.,334 E 112 St.  ,Manhattan,New York,New York,334,E,112,St.,,,334 E 112 St.  ,,,Soldani,,,,&,,,,E 112 St. 334,"(nan, nan)",,
1660,150,9150,2934,1910,Trow,826.0,Restaurant,Solinsky Samuel,11 Avenue near W 14 St.,Manhattan,New York,New York,11,Avenue,near,W,,,11 Avenue near W 14 St.,14,St.,Solinsky,Counter({'Russia': 1.0}),Russia,1.0,Samuel,,,,Avenue near W 11,"(nan, nan)",,
